"Product URL","Product Name","Product Rating","Number Of Reviews","Product Price"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTcyODUwNTE0NDg1NzM2OjE2NzkzMjUxMzY6c3BfbXRmOjIwMDM2MzY4MDQ4ODk4OjowOjo&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325136%26sprefix%3Dba%252Caps%25252%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","WENGER 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014","4.1 out of 5 stars","(30)","₹5,599"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTcyODUwNTE0NDg1NzM2OjE2NzkzMjUxMzY6c3BfbXRmOjIwMDcwNjgyOTM1MTAzOjowOjo&url=%2FIbex-17-Inch-Notebook-Backpack%2Fdp%2FB000VOC90Y%2Fref%3Dsr_1_167_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325136%26sprefix%3Dba%252Caps%25252%26sr%3D8-167-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","Wenger Ibex 17 Inch (23 litres) Blue Laptop Backpack Swiss Designed - 600638","4.5 out of 5 stars","(28)","₹6,552"
"https://www.amazon.in/Protecta-Professional-15-6-inch-Briefcase-Geometric/dp/B07GNCRCP4/ref=sr_1_168?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325136&sprefix=ba%2Caps%252&sr=8-168","Protecta The Professional Laptop Bag Briefcase for Laptops with Screen Size Up to 15.6 Inch (Black & Indian Geometric Print)","4.4 out of 5 stars","(1,411)","₹674"
"https://www.amazon.in/POLESTAR-%C3%82-POLESTAR-Ranker-Bagpack-Backpack/dp/B084C84GTR/ref=sr_1_169?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325136&sprefix=ba%2Caps%252&sr=8-169","POLESTAR Ranker 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty","4.1 out of 5 stars","(7,614)","₹669"
"https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_170?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325136&sprefix=ba%2Caps%252&sr=8-170","Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag","4.2 out of 5 stars","(1,364)","₹1,181"
"https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO/ref=sr_1_171?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325136&sprefix=ba%2Caps%252&sr=8-171","Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702)","4.3 out of 5 stars","(1,159)","₹2,075"
"https://www.amazon.in/Business-Casual-Compartment-Resistant-Backpack/dp/B08N6HSJJ5/ref=sr_1_172?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325136&sprefix=ba%2Caps%252&sr=8-172","URBAN WOLF 30L Casual Dual Compartment Water Resistant Laptop Backpack Unisex Bags for Office/ Travel/ Business/ College/ School (Black)","4.0 out of 5 stars","(923)","₹719"
"https://www.amazon.in/15-6-inch-Briefcase-Waterproof-Artificial-Compatible/dp/B094GB8VS2/ref=sr_1_173?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325136&sprefix=ba%2Caps%252&sr=8-173","WORLD SPEED 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Artificial Leather Handbag,Compatible with laptop MacBook Notebook,for Men/Women","4.1 out of 5 stars","(552)","₹799"
"https://www.amazon.in/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_174?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325136&sprefix=ba%2Caps%252&sr=8-174","Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903)","4.2 out of 5 stars","(160)","₹2,849"
"https://www.amazon.in/ADISA-Women-Girls-Floral-SL5072-CRE_Cream/dp/B09B56BCXR/ref=sr_1_175?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325136&sprefix=ba%2Caps%252&sr=8-175","ADISA Women Girls Floral Print Sling Bag","4.2 out of 5 stars","(1,208)","₹495"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTcyODUwNTE0NDg1NzM2OjE2NzkzMjUxMzY6c3BfYnRmOjIwMTI3MzA0NDAyODk4OjowOjo&url=%2FFlytop-Backpack-Waterproof-College-Business%2Fdp%2FB0BTB7VSWS%2Fref%3Dsr_1_176_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325136%26sprefix%3Dba%252Caps%25252%26sr%3D8-176-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","Flytop 30 Ltrs Black Casual Backpack/Waterproof Laptop Bag/School/College/Office/Business/Travel Bag/Unisex Backpack for Boys and Girls Men & Women with Rain cover","","M.R.P:","₹629"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTcyODUwNTE0NDg1NzM2OjE2NzkzMjUxMzY6c3BfYnRmOjIwMTMwMzcwODU3OTk4OjowOjo&url=%2Fcreation-Large-Laptop-Backpack-Multi-color%2Fdp%2FB09VLBWZ4V%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325136%26sprefix%3Dba%252Caps%25252%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","HA creation Large Laptop Backpack/Bag for Unisex Teens & Adults for College/Office/Travel/School Use in Multi-color | 30.5 cm x 18 cm x 46 cm.","3.0 out of 5 stars","(2)","₹499"
