"Product URL","Product Name","Product Price","Product Rating","Number Of Reviews"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTQzOTY0MDY1NDgwNjg1OjE2NzkzMjQ4MzE6c3BfbXRmOjIwMTE3Nzk1ODc0NTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679324831%26sprefix%3Dba%252Caps%25252%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M","MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","₹6,999","4.4 out of 5 stars","(20)"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTQzOTY0MDY1NDgwNjg1OjE2NzkzMjQ4MzE6c3BfbXRmOjIwMTEzNzg4MTc1Mzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB07MJZGXBP%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679324831%26sprefix%3Dba%252Caps%25252%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & A. Blue 212)","₹1,349","4.3 out of 5 stars","(7,730)"
"https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_61?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679324831&sprefix=ba%2Caps%252&sr=8-61","Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)","₹599","3.8 out of 5 stars","(679)"
"https://www.amazon.in/DZert-Fabric-Multicolour-Spiderman-Printed/dp/B07BNS3KNX/ref=sr_1_62?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679324831&sprefix=ba%2Caps%252&sr=8-62","DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years)","₹239","3.8 out of 5 stars","(1,399)"
"https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_63?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679324831&sprefix=ba%2Caps%252&sr=8-63","AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE_0521_Black)","₹376","4.3 out of 5 stars","(8,906)"
"https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_64?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679324831&sprefix=ba%2Caps%252&sr=8-64","TRUE HUMAN Emperor Anti-Theft With Number Lock 32 Ltrs Backpack,Laptop bag (Black)","₹649","3.7 out of 5 stars","(699)"
"https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_65?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679324831&sprefix=ba%2Caps%252&sr=8-65","American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","₹1,299","3.9 out of 5 stars","(7)"
"https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_66?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679324831&sprefix=ba%2Caps%252&sr=8-66","Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black)","₹498","4.3 out of 5 stars","(12,341)"
"https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_67?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679324831&sprefix=ba%2Caps%252&sr=8-67","Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover","₹849","3.9 out of 5 stars","(2,340)"
"https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGX84G/ref=sr_1_68?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679324831&sprefix=ba%2Caps%252&sr=8-68","FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook","₹989","4.4 out of 5 stars","(342)"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTQzOTY0MDY1NDgwNjg1OjE2NzkzMjQ4MzE6c3BfYnRmOjIwMDQ4ODk0ODUxMTk4OjowOjo&url=%2FZIPLINE-Polyester-Backpack-College-Outdoor%2Fdp%2FB09XN4RKX3%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679324831%26sprefix%3Dba%252Caps%25252%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","Zipline Unisex Casual Polyester 36 L Blue Backpack School Bag Women Men Boys Girls College Bag","₹897","3.5 out of 5 stars","(32)"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTQzOTY0MDY1NDgwNjg1OjE2NzkzMjQ4MzE6c3BfYnRmOjIwMTA4NzEyODcwNjk4OjowOjo&url=%2FClownfish-Victor-Leather-Backpack-Laptops%2Fdp%2FB07PHSQ1SJ%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679324831%26sprefix%3Dba%252Caps%25252%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","The Clownfish Maverick Backpack 40 liters |15.6 inch Laptop Backpack | Travel Bag","₹1,499","4.2 out of 5 stars","(743)"
"https://aax-eu.amazon.in/x/c/RBfayG-MRLPoZcrK_ZoEGNoAAAGG_49eDgMAAAH2AQBvbm9fdHhuX2JpZDMgICBOL0EgICAgICAgICAgICBE2_X5/https://www.amazon.in/dp/B08329R8BK?pd_rd_i=B08329R8BK&pf_rd_p=ae694cc5-132b-4ca2-a543-9d6ce458829e&pf_rd_r=2T3QCVY5VQQ1K24M5AZ0&pd_rd_wg=3FR0s&pd_rd_w=1CIcd&pd_rd_r=f49a6e94-603f-48fc-8743-57f67b39be4b","VISMIINTREND Fashion Vegan Leather Anti Theft Backpack Purse Bags for Women and Girls | Sling | Casual | Bagpack | College | Work Bag | Gifts for Women | Rakhi Gifts for Sisters | Bhabhi | Wife","₹1,329","4.3 out of 5 stars","(1,107)"
"https://www.amazon.in/s/?k=bags+for+girls&ref=sugsr_0&pd_rd_w=s5TxU&content-id=amzn1.sym.6705d6dc-26d1-4cee-9638-634bef10528d:amzn1.sym.6705d6dc-26d1-4cee-9638-634bef10528d&pf_rd_p=6705d6dc-26d1-4cee-9638-634bef10528d&pf_rd_r=2T3QCVY5VQQ1K24M5AZ0&pd_rd_wg=3FR0s&pd_rd_r=f49a6e94-603f-48fc-8743-57f67b39be4b&qid=1679324831","","","","skybags"
"","","","",""
"https://aax-eu.amazon.in/x/c/REpHFC0nNBl7GhwrcgNn6sUAAAGG_49eYAMAAAH2AQBvbm9fdHhuX2JpZDIgICBOL0EgICAgICAgICAgICDBNtLL/https://www.amazon.in/stores/page/577E58EF-44EF-42C3-AA05-BD1C0193ACC0/?_encoding=UTF8&store_ref=SB_A09138173D9TZ2WIMTWBE&pd_rd_plhdr=t&aaxitk=5674740a4b10498b1295d027021f3670&hsa_cr_id=0&lp_asins=B07QHMKHWH%2CB07SRGQ2R4%2CB084VQLJL8&lp_query=bags&lp_slot=desktop-hsa-3psl&ref_=sbx_be_s_3psl_mbd_bkgd&pd_rd_w=l3yLv&content-id=amzn1.sym.3782b4d8-6773-4e66-8793-e7e6e9a9d8d2%3Aamzn1.sym.3782b4d8-6773-4e66-8793-e7e6e9a9d8d2&pf_rd_p=3782b4d8-6773-4e66-8793-e7e6e9a9d8d2&pf_rd_r=2T3QCVY5VQQ1K24M5AZ0&pd_rd_wg=183yD&pd_rd_r=7cf0474c-2923-44d6-97d7-53dd181545e7","","","",""
"","","","","or"
"","","","",""
